timestamp, folderName, model, test_acc, val_acc
2025-01-06 01:50:17.935204, 5way_5shot_ProtoNet_with_pretrain_20250106_003511, epoch_110_best.pth, 0.7870400009751319, 0.8888266703486443
2025-01-06 01:55:17.918088, 5way_5shot_ProtoNet_with_pretrain_20250106_003511, epoch_2060_best_backbone.pth, 0.6741600006222724, 0.8702933359146118
2025-01-06 02:11:35.864819, 5way_5shot_ProtoNet_without_pretrain_20250106_015521, epoch_1_best.pth, 0.7260666671693325, 0.9052400033473968
2025-01-06 02:16:29.230594, 5way_5shot_ProtoNet_without_pretrain_20250106_015521, None, 0.693893333941698, 0.8674666687250138
2025-01-06 02:35:52.503165, 5way_5shot_NnNet_with_pretrain_20250106_021633, epoch_7_best.pth, 0.8637333351373673, 0.9329866717457771
2025-01-06 02:40:45.606097, 5way_5shot_NnNet_with_pretrain_20250106_021633, epoch_2060_best_backbone.pth, 0.8341866689324379, 0.9354666712284088
2025-01-06 02:58:06.487385, 5way_5shot_NnNet_without_pretrain_20250106_024049, epoch_3_best.pth, 0.861120001733303, 0.9491466728448867
2025-01-06 03:03:03.148125, 5way_5shot_NnNet_without_pretrain_20250106_024049, None, 0.8384533349871636, 0.9278800049424172
2025-01-06 06:28:15.516312, 5way_10shot_ProtoNet_with_pretrain_20250106_030307, epoch_350_best.pth, 0.7817600002586842, 0.8929799968004226
2025-01-06 06:33:10.962163, 5way_10shot_ProtoNet_with_pretrain_20250106_030307, epoch_2060_best_backbone.pth, 0.6721400019079447, 0.8779199969768524
2025-01-06 08:26:27.052864, 5way_10shot_ProtoNet_without_pretrain_20250106_063314, epoch_180_best.pth, 0.7962399977445602, 0.9228799977302551
2025-01-06 08:31:23.049900, 5way_10shot_ProtoNet_without_pretrain_20250106_063314, None, 0.7140800002813339, 0.8818199952840805
2025-01-06 08:55:31.169955, 5way_10shot_NnNet_with_pretrain_20250106_083127, epoch_15_best.pth, 0.9059199972748756, 0.9570400001406669
2025-01-06 09:00:29.478909, 5way_10shot_NnNet_with_pretrain_20250106_083127, epoch_2060_best_backbone.pth, 0.8740399952530861, 0.9543800002336502
2025-01-06 09:19:26.718520, 5way_10shot_NnNet_without_pretrain_20250106_090033, epoch_6_best.pth, 0.8909599964022636, 0.9632400023937225
2025-01-06 09:24:26.838423, 5way_10shot_NnNet_without_pretrain_20250106_090033, None, 0.8739199953079224, 0.9489199995994568
2025-01-06 15:55:30.818853, 10way_5shot_ProtoNet_with_pretrain_20250106_092430, epoch_336_best.pth, 0.728660001039505, 0.8395733352303505
2025-01-06 16:05:23.386274, 10way_5shot_ProtoNet_with_pretrain_20250106_092430, epoch_2060_best_backbone.pth, 0.5773466658890247, 0.8040933311581612
2025-01-06 17:30:37.589062, 10way_5shot_ProtoNet_without_pretrain_20250106_160527, epoch_50_best.pth, 0.7251066677570343, 0.8981000075936317
2025-01-06 17:40:29.058531, 10way_5shot_ProtoNet_without_pretrain_20250106_160527, None, 0.591686665147543, 0.8061199986934662
2025-01-06 19:28:09.828325, 10way_5shot_NnNet_with_pretrain_20250106_174033, epoch_70_best.pth, 0.8089466654062271, 0.9194333375692367
2025-01-06 19:38:06.137274, 10way_5shot_NnNet_with_pretrain_20250106_174033, epoch_2060_best_backbone.pth, 0.7932599995136261, 0.9022466704249382
2025-01-06 20:11:00.439056, 10way_5shot_NnNet_without_pretrain_20250106_193810, epoch_1_best.pth, 0.8020733317732811, 0.9291866686940193
2025-01-06 20:20:57.870055, 10way_5shot_NnNet_without_pretrain_20250106_193810, None, 0.7941399993300438, 0.8988800046443939
2025-01-06 21:56:34.781680, 10way_10shot_ProtoNet_with_pretrain_20250106_202101, epoch_51_best.pth, 0.75283999979496, 0.8814700014591217
2025-01-06 22:07:52.056747, 10way_10shot_ProtoNet_with_pretrain_20250106_202101, epoch_2060_best_backbone.pth, 0.5640299980938435, 0.8202699976563453
2025-01-06 23:42:05.218764, 10way_10shot_ProtoNet_without_pretrain_20250106_220756, epoch_46_best.pth, 0.7414000003933906, 0.9026200007796288
2025-01-06 23:53:34.416976, 10way_10shot_ProtoNet_without_pretrain_20250106_220756, None, 0.6252900000810623, 0.822629998743534
2025-01-07 00:41:14.960039, 10way_10shot_NnNet_with_pretrain_20250106_235338, epoch_9_best.pth, 0.8601199996471405, 0.9463099998831749
2025-01-07 00:52:41.185717, 10way_10shot_NnNet_with_pretrain_20250106_235338, epoch_2060_best_backbone.pth, 0.8442399989962578, 0.9321400013566017
2025-01-07 01:37:50.370087, 10way_10shot_NnNet_without_pretrain_20250107_005245, epoch_7_best.pth, 0.8602299991250039, 0.9433100005984306
2025-01-07 01:49:15.713826, 10way_10shot_NnNet_without_pretrain_20250107_005245, None, 0.8402499976158142, 0.9186600019931793
2025-02-12 13:11:30.288222, 10way_10shot_NnNet_without_pretrain_20250107_005245, None, 0.8391199989914894, 0.9187900025844574
2025-02-12 13:16:50.141800, 5way_5shot_NnNet_without_pretrain_20250106_024049, None, 0.8324133348464966, 0.9177733394503593
2025-02-12 13:27:11.501348, 10way_5shot_NnNet_without_pretrain_20250106_193810, None, 0.8006599984169006, 0.8907733350992203
2025-02-12 13:32:28.656966, 5way_5shot_NnNet_with_pretrain_20250106_021633, epoch_2060_best_backbone.pth, 0.8326266682744026, 0.9314933380484581
2025-02-12 13:37:43.131637, 5way_5shot_ProtoNet_with_pretrain_20250106_003511, epoch_2060_best_backbone.pth, 0.6740133337378502, 0.8689066681861878
2025-02-12 13:43:07.239970, 5way_10shot_NnNet_without_pretrain_20250106_090033, None, 0.8769399960637092, 0.956059999704361
2025-02-12 13:48:22.840258, 5way_5shot_ProtoNet_without_pretrain_20250106_015521, None, 0.6699066666960716, 0.8478400011062622
2025-02-12 13:58:49.527311, 10way_5shot_ProtoNet_with_pretrain_20250106_092430, epoch_2060_best_backbone.pth, 0.5589333327114582, 0.7948399965167046
2025-02-12 14:04:06.260028, 5way_10shot_NnNet_with_pretrain_20250106_083127, epoch_2060_best_backbone.pth, 0.8707199956774712, 0.9571600007414818
2025-02-12 14:14:33.534311, 10way_5shot_ProtoNet_without_pretrain_20250106_160527, None, 0.5967199989259243, 0.799933331489563
2025-02-12 14:24:59.314772, 10way_10shot_ProtoNet_without_pretrain_20250106_220756, None, 0.6604700006246567, 0.8343799990415574
2025-02-12 14:35:24.762810, 10way_10shot_ProtoNet_with_pretrain_20250106_202101, epoch_2060_best_backbone.pth, 0.5660699980258942, 0.8307399964928627
2025-02-12 14:40:44.222975, 5way_10shot_ProtoNet_with_pretrain_20250106_030307, epoch_2060_best_backbone.pth, 0.6580200019478798, 0.8731999968886376
2025-02-12 14:51:12.445694, 10way_5shot_NnNet_with_pretrain_20250106_174033, epoch_2060_best_backbone.pth, 0.7861266666054726, 0.9014333372712136
2025-02-12 15:01:39.208684, 10way_10shot_NnNet_with_pretrain_20250106_235338, epoch_2060_best_backbone.pth, 0.8399099996089935, 0.9333500009775162
