timestamp, folderName, model, closedset_test_acc, openset_auroc 
2025-06-23 02:19:38.878065, 5way_5shot_LabelPropagation_alpha0.7_k20_gcn_20250623_013518, epoch_5_0.9582666891813278_best.pth, 0.9351600239276886, 0.9201362666666666
2025-06-23 03:25:59.723761, 5way_10shot_LabelPropagation_alpha0.7_k20_gcn_20250623_021938, epoch_22_0.9687999832630158_best.pth, 0.9647999815940856, 0.9496356
2025-06-23 04:36:00.268345, 10way_5shot_LabelPropagation_alpha0.7_k20_gcn_20250623_032559, epoch_7_0.9399333590269089_best.pth, 0.9219733563661575, 0.9001798666666666
2025-06-23 17:18:09.609532, 10way_10shot_LabelPropagation_alpha0.7_k20_gcn_20250623_160438, epoch_11_0.9614999765157699_best.pth, 0.9500699787735939, 0.939833
2025-06-24 17:13:06.033493, 5way_5shot_match_gcn_20250624_170021, epoch_11_0.9310666686296463_best.pth, 0.8488133360147476, 0.8067210666666668
2025-06-24 17:31:12.521265, 5way_10shot_match_gcn_20250624_171306, epoch_30_0.9416000020503997_best.pth, 0.8530599982142448, 0.85387
2025-06-24 17:54:14.187562, 10way_5shot_match_gcn_20250624_173112, epoch_9_0.8741333329677582_best.pth, 0.6587666683197021, 0.7666014666666667
2025-06-24 18:22:26.027450, 10way_10shot_match_gcn_20250624_175414, epoch_18_0.8455999994277954_best.pth, 0.7800099973678589, 0.7800178
2025-06-25 16:22:53.156692, 5way_5shot_relation_gcn_20250625_161135, epoch_6_0.8909333568811416_best.pth, 0.7935466844439506, 0.6129546666666666
2025-06-25 16:36:42.501899, 5way_10shot_relation_gcn_20250625_162253, epoch_14_0.9277999770641326_best.pth, 0.8407399783730507, 0.6940076000000001
2025-06-25 17:12:51.599048, 10way_5shot_relation_gcn_20250625_163642, epoch_30_0.8528000217676163_best.pth, 0.738986684024334, 0.7079354666666667
2025-06-25 17:40:30.497103, 10way_10shot_relation_gcn_20250625_171251, epoch_16_0.8543999826908112_best.pth, 0.7193199829757213, 0.5860730000000001
